TOPIC MEASURE,CODING SYSTEM,CODE,MODIFIER,PLACE OF SERVICE,END DATE
14,C4,99310,N/A,N/A,
14,C4,99324,N/A,N/A,
14,C4,99325,N/A,N/A,
14,C4,99326,N/A,N/A,
14,C4,99327,N/A,N/A,
14,C4,99328,N/A,N/A,
14,C4,99334,N/A,N/A,
14,C4,99335,N/A,N/A,
14,C4,99336,N/A,N/A,
14,C4,99337,N/A,N/A,
14,CPT_II,2019F,1P,N/A,
14,CPT_II,2019F,2P,N/A,
14,CPT_II,2019F,8P,N/A,
14,CPT_II,2019F,N/A,N/A,
18,I9,362.01,N/A,N/A,
18,I9,362.02,N/A,N/A,
18,I9,362.03,N/A,N/A,
18,I9,362.04,N/A,N/A,
18,I9,362.05,N/A,N/A,
18,I9,362.06,N/A,N/A,
18,C4,92002,N/A,N/A,
18,C4,92004,N/A,N/A,
18,C4,92012,N/A,N/A,
18,C4,92014,N/A,N/A,
18,C4,99201,N/A,N/A,
18,C4,99202,N/A,N/A,
18,C4,99203,N/A,N/A,
18,C4,99204,N/A,N/A,
18,C4,99205,N/A,N/A,
18,C4,99212,N/A,N/A,
18,C4,99213,N/A,N/A,
18,C4,99214,N/A,N/A,
18,C4,99215,N/A,N/A,
18,C4,99304,N/A,N/A,
18,C4,99305,N/A,N/A,
18,C4,99306,N/A,N/A,
18,C4,99307,N/A,N/A,
18,C4,99308,N/A,N/A,
18,C4,99309,N/A,N/A,
18,C4,99310,N/A,N/A,
18,C4,99324,N/A,N/A,
18,C4,99325,N/A,N/A,
18,C4,99326,N/A,N/A,
18,C4,99327,N/A,N/A,
18,C4,99328,N/A,N/A,
18,C4,99334,N/A,N/A,
18,C4,99335,N/A,N/A,
18,C4,99336,N/A,N/A,
18,C4,99337,N/A,N/A,
18,CPT_II,2021F,1P,N/A,
18,CPT_II,2021F,2P,N/A,
18,CPT_II,2021F,8P,N/A,
18,CPT_II,2021F,N/A,N/A,
19,I9,362.01,N/A,N/A,
19,I9,362.02,N/A,N/A,
19,I9,362.03,N/A,N/A,
19,I9,362.04,N/A,N/A,
19,I9,362.05,N/A,N/A,
19,I9,362.06,N/A,N/A,
19,C4,92002,N/A,N/A,
19,C4,92004,N/A,N/A,
19,C4,92012,N/A,N/A,
19,C4,92014,N/A,N/A,
19,C4,99201,N/A,N/A,
19,C4,99202,N/A,N/A,
19,C4,99203,N/A,N/A,
19,C4,99204,N/A,N/A,
19,C4,99205,N/A,N/A,
19,C4,99212,N/A,N/A,
19,C4,99213,N/A,N/A,
19,C4,99214,N/A,N/A,
19,C4,99215,N/A,N/A,
19,C4,99304,N/A,N/A,
19,C4,99305,N/A,N/A,
19,C4,99306,N/A,N/A,
19,C4,99307,N/A,N/A,
19,C4,99308,N/A,N/A,
19,C4,99309,N/A,N/A,
19,C4,99310,N/A,N/A,
19,C4,99324,N/A,N/A,
19,C4,99325,N/A,N/A,
19,C4,99326,N/A,N/A,
19,C4,99327,N/A,N/A,
19,C4,99328,N/A,N/A,
19,C4,99334,N/A,N/A,
19,C4,99335,N/A,N/A,
19,C4,99336,N/A,N/A,
19,C4,99337,N/A,N/A,
19,CPT_II,5010F,1P,N/A,
19,CPT_II,5010F,2P,N/A,
19,CPT_II,5010F,8P,N/A,
19,CPT_II,5010F,N/A,N/A,
19,HCPCS,G8397,N/A,N/A,
19,HCPCS,G8398,N/A,N/A,
20,C4,15734,N/A,N/A,
20,C4,15738,N/A,N/A,
20,C4,19260,N/A,N/A,
20,C4,19271,N/A,N/A,
20,C4,19272,N/A,N/A,
20,C4,19301,N/A,N/A,
20,C4,19302,N/A,N/A,
20,C4,19303,N/A,N/A,
20,C4,19304,N/A,N/A,
20,C4,19305,N/A,N/A,
20,C4,19306,N/A,N/A,
20,C4,19307,N/A,N/A,
20,C4,19361,N/A,N/A,
20,C4,19364,N/A,N/A,
20,C4,19366,N/A,N/A,
20,C4,19367,N/A,N/A,
20,C4,19368,N/A,N/A,
20,C4,19369,N/A,N/A,
20,C4,21346,N/A,N/A,
20,C4,21347,N/A,N/A,
20,C4,21348,N/A,N/A,
20,C4,21422,N/A,N/A,
20,C4,21423,N/A,N/A,
20,C4,21432,N/A,N/A,
20,C4,21433,N/A,N/A,
20,C4,21435,N/A,N/A,
20,C4,21436,N/A,N/A,
20,C4,21454,N/A,N/A,
20,C4,21461,N/A,N/A,
20,C4,21462,N/A,N/A,
20,C4,21465,N/A,N/A,
20,C4,21470,N/A,N/A,
20,C4,21627,N/A,N/A,
20,C4,21632,N/A,N/A,
20,C4,21740,N/A,N/A,
20,C4,21750,N/A,N/A,
20,C4,21805,N/A,N/A,
20,C4,21825,N/A,N/A,
20,C4,22325,N/A,N/A,
20,C4,22524,N/A,N/A,
20,C4,22554,N/A,N/A,
20,C4,22558,N/A,N/A,
20,C4,22600,N/A,N/A,
20,C4,22612,N/A,N/A,
20,C4,22630,N/A,N/A,
20,C4,22800,N/A,N/A,
20,C4,22802,N/A,N/A,
20,C4,22804,N/A,N/A,
20,C4,27125,N/A,N/A,
20,C4,27130,N/A,N/A,
20,C4,27132,N/A,N/A,
20,C4,27134,N/A,N/A,
20,C4,27137,N/A,N/A,
20,C4,27138,N/A,N/A,
20,C4,27235,N/A,N/A,
20,C4,27236,N/A,N/A,
20,C4,27244,N/A,N/A,
20,C4,27245,N/A,N/A,
20,C4,27269,N/A,N/A,
20,C4,27440,N/A,N/A,
20,C4,27441,N/A,N/A,
20,C4,27442,N/A,N/A,
20,C4,27443,N/A,N/A,
20,C4,27445,N/A,N/A,
20,C4,27446,N/A,N/A,
20,C4,27447,N/A,N/A,
20,C4,27702,N/A,N/A,
20,C4,27703,N/A,N/A,
20,C4,27704,N/A,N/A,
20,C4,27758,N/A,N/A,
20,C4,27759,N/A,N/A,
20,C4,27766,N/A,N/A,
20,C4,27769,N/A,N/A,
20,C4,27792,N/A,N/A,
20,C4,27814,N/A,N/A,
20,C4,28192,N/A,N/A,
20,C4,28193,N/A,N/A,
20,C4,28293,N/A,N/A,
20,C4,28415,N/A,N/A,
20,C4,28420,N/A,N/A,
20,C4,28445,N/A,N/A,
20,C4,28465,N/A,N/A,
20,C4,28485,N/A,N/A,
20,C4,28505,N/A,N/A,
20,C4,28525,N/A,N/A,
20,C4,28531,N/A,N/A,
20,C4,28555,N/A,N/A,
20,C4,28585,N/A,N/A,
20,C4,28615,N/A,N/A,
20,C4,28645,N/A,N/A,
20,C4,28675,N/A,N/A,
20,C4,28705,N/A,N/A,
20,C4,28715,N/A,N/A,
20,C4,28725,N/A,N/A,
20,C4,28730,N/A,N/A,
20,C4,28735,N/A,N/A,
20,C4,28737,N/A,N/A,
20,C4,31360,N/A,N/A,
20,C4,31365,N/A,N/A,
20,C4,31367,N/A,N/A,
20,C4,31368,N/A,N/A,
20,C4,31370,N/A,N/A,
20,C4,31375,N/A,N/A,
20,C4,31380,N/A,N/A,
20,C4,31382,N/A,N/A,
20,C4,31390,N/A,N/A,
20,C4,31395,N/A,N/A,
20,C4,31760,N/A,N/A,
20,C4,31766,N/A,N/A,
20,C4,31770,N/A,N/A,
20,C4,31775,N/A,N/A,
20,C4,31786,N/A,N/A,
20,C4,31805,N/A,N/A,
20,C4,32100,N/A,N/A,
20,C4,32110,N/A,N/A,
20,C4,32120,N/A,N/A,
20,C4,32124,N/A,N/A,
20,C4,32140,N/A,N/A,
20,C4,32141,N/A,N/A,
20,C4,32150,N/A,N/A,
20,C4,32215,N/A,N/A,
20,C4,32220,N/A,N/A,
20,C4,32225,N/A,N/A,
20,C4,32310,N/A,N/A,
20,C4,32320,N/A,N/A,
20,C4,32440,N/A,N/A,
20,C4,32442,N/A,N/A,
20,C4,32445,N/A,N/A,
20,C4,32480,N/A,N/A,
20,C4,32482,N/A,N/A,
20,C4,32484,N/A,N/A,
20,C4,32486,N/A,N/A,
20,C4,32488,N/A,N/A,
20,C4,32491,N/A,N/A,
20,C4,32501,N/A,N/A,
20,C4,32800,N/A,N/A,
20,C4,32810,N/A,N/A,
20,C4,32815,N/A,N/A,
20,C4,32900,N/A,N/A,
20,C4,32905,N/A,N/A,
20,C4,32906,N/A,N/A,
20,C4,32940,N/A,N/A,
20,C4,33020,N/A,N/A,
20,C4,33025,N/A,N/A,
20,C4,33030,N/A,N/A,
20,C4,33031,N/A,N/A,
20,C4,33050,N/A,N/A,
20,C4,33120,N/A,N/A,
20,C4,33130,N/A,N/A,
20,C4,33140,N/A,N/A,
20,C4,33141,N/A,N/A,
20,C4,33202,N/A,N/A,
20,C4,33203,N/A,N/A,
20,C4,33206,N/A,N/A,
20,C4,33207,N/A,N/A,
20,C4,33208,N/A,N/A,
20,C4,33212,N/A,N/A,
20,C4,33213,N/A,N/A,
20,C4,33214,N/A,N/A,
20,C4,33215,N/A,N/A,
20,C4,33216,N/A,N/A,
20,C4,33217,N/A,N/A,
20,C4,33218,N/A,N/A,
20,C4,33220,N/A,N/A,
20,C4,33222,N/A,N/A,
20,C4,33223,N/A,N/A,
20,C4,33224,N/A,N/A,
20,C4,33225,N/A,N/A,
20,C4,33226,N/A,N/A,
20,C4,33233,N/A,N/A,
20,C4,33234,N/A,N/A,
20,C4,33235,N/A,N/A,
20,C4,33236,N/A,N/A,
20,C4,33237,N/A,N/A,
20,C4,33238,N/A,N/A,
20,C4,33240,N/A,N/A,
20,C4,33241,N/A,N/A,
20,C4,33243,N/A,N/A,
20,C4,33244,N/A,N/A,
20,C4,33249,N/A,N/A,
20,C4,33250,N/A,N/A,
20,C4,33251,N/A,N/A,
20,C4,33254,N/A,N/A,
20,C4,33255,N/A,N/A,
20,C4,33256,N/A,N/A,
20,C4,33261,N/A,N/A,
20,C4,33300,N/A,N/A,
20,C4,33305,N/A,N/A,
20,C4,33310,N/A,N/A,
20,C4,33315,N/A,N/A,
20,C4,33320,N/A,N/A,
20,C4,33321,N/A,N/A,
20,C4,33322,N/A,N/A,
20,C4,33332,N/A,N/A,
20,C4,33335,N/A,N/A,
20,C4,33400,N/A,N/A,
20,C4,33401,N/A,N/A,
20,C4,33403,N/A,N/A,
20,C4,33404,N/A,N/A,
20,C4,33405,N/A,N/A,
20,C4,33406,N/A,N/A,
20,C4,33410,N/A,N/A,
20,C4,33411,N/A,N/A,
20,C4,33413,N/A,N/A,
20,C4,33416,N/A,N/A,
20,C4,33422,N/A,N/A,
20,C4,33425,N/A,N/A,
20,C4,33426,N/A,N/A,
20,C4,33427,N/A,N/A,
20,C4,33430,N/A,N/A,
20,C4,33460,N/A,N/A,
20,C4,33463,N/A,N/A,
20,C4,33464,N/A,N/A,
20,C4,33465,N/A,N/A,
20,C4,33475,N/A,N/A,
20,C4,33496,N/A,N/A,
20,C4,33510,N/A,N/A,
20,C4,33511,N/A,N/A,
20,C4,33512,N/A,N/A,
20,C4,33513,N/A,N/A,
20,C4,33514,N/A,N/A,
20,C4,33516,N/A,N/A,
20,C4,33517,N/A,N/A,
20,C4,33518,N/A,N/A,
20,C4,33519,N/A,N/A,
20,C4,33521,N/A,N/A,
20,C4,33522,N/A,N/A,
20,C4,33523,N/A,N/A,
20,C4,33530,N/A,N/A,
20,C4,33533,N/A,N/A,
20,C4,33534,N/A,N/A,
20,C4,33535,N/A,N/A,
20,C4,33536,N/A,N/A,
20,C4,33542,N/A,N/A,
20,C4,33545,N/A,N/A,
20,C4,33548,N/A,N/A,
20,C4,33572,N/A,N/A,
20,C4,33877,N/A,N/A,
20,C4,33880,N/A,N/A,
20,C4,33881,N/A,N/A,
20,C4,33883,N/A,N/A,
20,C4,33886,N/A,N/A,
20,C4,33891,N/A,N/A,
20,C4,34051,N/A,N/A,
20,C4,34800,N/A,N/A,
20,C4,34802,N/A,N/A,
20,C4,34803,N/A,N/A,
20,C4,34804,N/A,N/A,
20,C4,34805,N/A,N/A,
20,C4,34825,N/A,N/A,
20,C4,34830,N/A,N/A,
20,C4,34831,N/A,N/A,
20,C4,34832,N/A,N/A,
20,C4,34900,N/A,N/A,
20,C4,35021,N/A,N/A,
20,C4,35081,N/A,N/A,
20,C4,35091,N/A,N/A,
20,C4,35102,N/A,N/A,
20,C4,35131,N/A,N/A,
20,C4,35141,N/A,N/A,
20,C4,35151,N/A,N/A,
20,C4,35211,N/A,N/A,
20,C4,35216,N/A,N/A,
20,C4,35241,N/A,N/A,
20,C4,35246,N/A,N/A,
20,C4,35271,N/A,N/A,
20,C4,35276,N/A,N/A,
20,C4,35301,N/A,N/A,
20,C4,35311,N/A,N/A,
20,C4,35526,N/A,N/A,
20,C4,35601,N/A,N/A,
20,C4,35606,N/A,N/A,
20,C4,35612,N/A,N/A,
20,C4,35616,N/A,N/A,
20,C4,35621,N/A,N/A,
20,C4,35623,N/A,N/A,
20,C4,35626,N/A,N/A,
20,C4,35631,N/A,N/A,
20,C4,35632,N/A,N/A,
20,C4,35633,N/A,N/A,
20,C4,35634,N/A,N/A,
20,C4,35636,N/A,N/A,
20,C4,35637,N/A,N/A,
20,C4,35638,N/A,N/A,
20,C4,35642,N/A,N/A,
20,C4,35645,N/A,N/A,
20,C4,35646,N/A,N/A,
20,C4,35647,N/A,N/A,
20,C4,35650,N/A,N/A,
20,C4,35654,N/A,N/A,
20,C4,35656,N/A,N/A,
20,C4,35661,N/A,N/A,
20,C4,35663,N/A,N/A,
20,C4,35665,N/A,N/A,
20,C4,35666,N/A,N/A,
20,C4,35671,N/A,N/A,
20,C4,36830,N/A,N/A,
20,C4,37616,N/A,N/A,
20,C4,38115,N/A,N/A,
20,C4,38381,N/A,N/A,
20,C4,38746,N/A,N/A,
20,C4,39000,N/A,N/A,
20,C4,39010,N/A,N/A,
20,C4,39200,N/A,N/A,
20,C4,39220,N/A,N/A,
20,C4,39545,N/A,N/A,
20,C4,39561,N/A,N/A,
20,C4,41130,N/A,N/A,
20,C4,41135,N/A,N/A,
20,C4,41140,N/A,N/A,
20,C4,41145,N/A,N/A,
20,C4,41150,N/A,N/A,
20,C4,41153,N/A,N/A,
20,C4,41155,N/A,N/A,
20,C4,43045,N/A,N/A,
20,C4,43100,N/A,N/A,
20,C4,43101,N/A,N/A,
20,C4,43107,N/A,N/A,
20,C4,43108,N/A,N/A,
20,C4,43112,N/A,N/A,
20,C4,43113,N/A,N/A,
20,C4,43116,N/A,N/A,
20,C4,43117,N/A,N/A,
20,C4,43118,N/A,N/A,
20,C4,43121,N/A,N/A,
20,C4,43122,N/A,N/A,
20,C4,43123,N/A,N/A,
20,C4,43124,N/A,N/A,
20,C4,43130,N/A,N/A,
20,C4,43135,N/A,N/A,
20,C4,43300,N/A,N/A,
20,C4,43305,N/A,N/A,
20,C4,43310,N/A,N/A,
20,C4,43312,N/A,N/A,
20,C4,43313,N/A,N/A,
20,C4,43320,N/A,N/A,
20,C4,43325,N/A,N/A,
20,C4,43327,N/A,N/A,
20,C4,43328,N/A,N/A,
20,C4,43330,N/A,N/A,
20,C4,43331,N/A,N/A,
20,C4,43332,N/A,N/A,
20,C4,43333,N/A,N/A,
20,C4,43334,N/A,N/A,
20,C4,43335,N/A,N/A,
20,C4,43336,N/A,N/A,
20,C4,43337,N/A,N/A,
20,C4,43340,N/A,N/A,
20,C4,43341,N/A,N/A,
20,C4,43350,N/A,N/A,
20,C4,43351,N/A,N/A,
20,C4,43352,N/A,N/A,
20,C4,43360,N/A,N/A,
20,C4,43361,N/A,N/A,
20,C4,43400,N/A,N/A,
20,C4,43401,N/A,N/A,
20,C4,43405,N/A,N/A,
20,C4,43410,N/A,N/A,
20,C4,43415,N/A,N/A,
20,C4,43420,N/A,N/A,
20,C4,43425,N/A,N/A,
20,C4,43496,N/A,N/A,
20,C4,43500,N/A,N/A,
20,C4,43501,N/A,N/A,
20,C4,43502,N/A,N/A,
20,C4,43510,N/A,N/A,
20,C4,43520,N/A,N/A,
20,C4,43605,N/A,N/A,
20,C4,43610,N/A,N/A,
20,C4,43611,N/A,N/A,
20,C4,43620,N/A,N/A,
20,C4,43621,N/A,N/A,
20,C4,43622,N/A,N/A,
20,C4,43631,N/A,N/A,
20,C4,43632,N/A,N/A,
20,C4,43633,N/A,N/A,
20,C4,43634,N/A,N/A,
20,C4,43640,N/A,N/A,
20,C4,43641,N/A,N/A,
20,C4,43653,N/A,N/A,
20,C4,43800,N/A,N/A,
20,C4,43810,N/A,N/A,
20,C4,43820,N/A,N/A,
20,C4,43825,N/A,N/A,
20,C4,43830,N/A,N/A,
20,C4,43831,N/A,N/A,
20,C4,43832,N/A,N/A,
20,C4,43840,N/A,N/A,
20,C4,43843,N/A,N/A,
20,C4,43845,N/A,N/A,
20,C4,43846,N/A,N/A,
20,C4,43847,N/A,N/A,
20,C4,43848,N/A,N/A,
20,C4,43850,N/A,N/A,
20,C4,43855,N/A,N/A,
20,C4,43860,N/A,N/A,
20,C4,43865,N/A,N/A,
20,C4,43870,N/A,N/A,
20,C4,43880,N/A,N/A,
20,C4,44005,N/A,N/A,
20,C4,44010,N/A,N/A,
20,C4,44020,N/A,N/A,
20,C4,44021,N/A,N/A,
20,C4,44025,N/A,N/A,
20,C4,44050,N/A,N/A,
20,C4,44055,N/A,N/A,
20,C4,44100,N/A,N/A,
20,C4,44110,N/A,N/A,
20,C4,44111,N/A,N/A,
20,C4,44120,N/A,N/A,
20,C4,44125,N/A,N/A,
20,C4,44126,N/A,N/A,
20,C4,44127,N/A,N/A,
20,C4,44130,N/A,N/A,
20,C4,44132,N/A,N/A,
20,C4,44133,N/A,N/A,
20,C4,44135,N/A,N/A,
20,C4,44136,N/A,N/A,
20,C4,44140,N/A,N/A,
20,C4,44141,N/A,N/A,
20,C4,44143,N/A,N/A,
20,C4,44144,N/A,N/A,
20,C4,44145,N/A,N/A,
20,C4,44146,N/A,N/A,
20,C4,44147,N/A,N/A,
20,C4,44150,N/A,N/A,
20,C4,44151,N/A,N/A,
20,C4,44155,N/A,N/A,
20,C4,44156,N/A,N/A,
20,C4,44157,N/A,N/A,
20,C4,44158,N/A,N/A,
20,C4,44160,N/A,N/A,
20,C4,44202,N/A,N/A,
20,C4,44204,N/A,N/A,
20,C4,44205,N/A,N/A,
20,C4,44206,N/A,N/A,
20,C4,44207,N/A,N/A,
20,C4,44208,N/A,N/A,
20,C4,44210,N/A,N/A,
20,C4,44211,N/A,N/A,
20,C4,44212,N/A,N/A,
20,C4,44300,N/A,N/A,
20,C4,44310,N/A,N/A,
20,C4,44312,N/A,N/A,
20,C4,44314,N/A,N/A,
20,C4,44316,N/A,N/A,
20,C4,44320,N/A,N/A,
20,C4,44322,N/A,N/A,
20,C4,44340,N/A,N/A,
20,C4,44345,N/A,N/A,
20,C4,44346,N/A,N/A,
20,C4,44602,N/A,N/A,
20,C4,44603,N/A,N/A,
20,C4,44604,N/A,N/A,
20,C4,44605,N/A,N/A,
20,C4,44615,N/A,N/A,
20,C4,44620,N/A,N/A,
20,C4,44625,N/A,N/A,
20,C4,44626,N/A,N/A,
20,C4,44640,N/A,N/A,
20,C4,44650,N/A,N/A,
20,C4,44660,N/A,N/A,
20,C4,44661,N/A,N/A,
20,C4,44700,N/A,N/A,
20,C4,44950,N/A,N/A,
20,C4,45108,N/A,N/A,
20,C4,45110,N/A,N/A,
20,C4,45111,N/A,N/A,
20,C4,45112,N/A,N/A,
20,C4,45113,N/A,N/A,
20,C4,45114,N/A,N/A,
20,C4,45116,N/A,N/A,
20,C4,45119,N/A,N/A,
20,C4,45120,N/A,N/A,
20,C4,45121,N/A,N/A,
20,C4,45123,N/A,N/A,
20,C4,45126,N/A,N/A,
20,C4,45130,N/A,N/A,
20,C4,45135,N/A,N/A,
20,C4,45136,N/A,N/A,
20,C4,45150,N/A,N/A,
20,C4,45160,N/A,N/A,
20,C4,45171,N/A,N/A,
20,C4,45172,N/A,N/A,
20,C4,45190,N/A,N/A,
20,C4,45500,N/A,N/A,
20,C4,45505,N/A,N/A,
20,C4,45520,N/A,N/A,
20,C4,45540,N/A,N/A,
20,C4,45541,N/A,N/A,
20,C4,45550,N/A,N/A,
20,C4,45560,N/A,N/A,
20,C4,45562,N/A,N/A,
20,C4,45563,N/A,N/A,
20,C4,45800,N/A,N/A,
20,C4,45805,N/A,N/A,
20,C4,45820,N/A,N/A,
20,C4,45825,N/A,N/A,
20,C4,47135,N/A,N/A,
20,C4,47136,N/A,N/A,
20,C4,47140,N/A,N/A,
20,C4,47141,N/A,N/A,
20,C4,47142,N/A,N/A,
20,C4,47420,N/A,N/A,
20,C4,47425,N/A,N/A,
20,C4,47460,N/A,N/A,
20,C4,47480,N/A,N/A,
20,C4,47560,N/A,N/A,
20,C4,47561,N/A,N/A,
20,C4,47570,N/A,N/A,
20,C4,47600,N/A,N/A,
20,C4,47605,N/A,N/A,
20,C4,47610,N/A,N/A,
20,C4,47612,N/A,N/A,
20,C4,47620,N/A,N/A,
20,C4,47700,N/A,N/A,
20,C4,47701,N/A,N/A,
20,C4,47711,N/A,N/A,
20,C4,47712,N/A,N/A,
20,C4,47715,N/A,N/A,
20,C4,47720,N/A,N/A,
20,C4,47721,N/A,N/A,
20,C4,47740,N/A,N/A,
20,C4,47741,N/A,N/A,
20,C4,47760,N/A,N/A,
20,C4,47765,N/A,N/A,
20,C4,47780,N/A,N/A,
20,C4,47785,N/A,N/A,
20,C4,47800,N/A,N/A,
20,C4,47802,N/A,N/A,
20,C4,47900,N/A,N/A,
20,C4,48020,N/A,N/A,
20,C4,48100,N/A,N/A,
20,C4,48120,N/A,N/A,
20,C4,48140,N/A,N/A,
20,C4,48145,N/A,N/A,
20,C4,48146,N/A,N/A,
20,C4,48148,N/A,N/A,
20,C4,48150,N/A,N/A,
20,C4,48152,N/A,N/A,
20,C4,48153,N/A,N/A,
20,C4,48154,N/A,N/A,
20,C4,48155,N/A,N/A,
20,C4,48500,N/A,N/A,
20,C4,48510,N/A,N/A,
20,C4,48511,N/A,N/A,
20,C4,48520,N/A,N/A,
20,C4,48540,N/A,N/A,
20,C4,48545,N/A,N/A,
20,C4,48547,N/A,N/A,
20,C4,48548,N/A,N/A,
20,C4,48554,N/A,N/A,
20,C4,48556,N/A,N/A,
20,C4,49215,N/A,N/A,
20,C4,49568,N/A,N/A,
20,C4,50320,N/A,N/A,
20,C4,50340,N/A,N/A,
20,C4,50360,N/A,N/A,
20,C4,50365,N/A,N/A,
20,C4,50370,N/A,N/A,
20,C4,50380,N/A,N/A,
20,C4,51550,N/A,N/A,
20,C4,51555,N/A,N/A,
20,C4,51565,N/A,N/A,
20,C4,51570,N/A,N/A,
20,C4,51575,N/A,N/A,
20,C4,51580,N/A,N/A,
20,C4,51585,N/A,N/A,
20,C4,51590,N/A,N/A,
20,C4,51595,N/A,N/A,
20,C4,51596,N/A,N/A,
20,C4,51597,N/A,N/A,
20,C4,51920,N/A,N/A,
20,C4,51925,N/A,N/A,
20,C4,52450,N/A,N/A,
20,C4,52601,N/A,N/A,
20,C4,52630,N/A,N/A,
20,C4,52647,N/A,N/A,
20,C4,52648,N/A,N/A,
20,C4,52649,N/A,N/A,
20,C4,54401,N/A,N/A,
20,C4,54405,N/A,N/A,
20,C4,54406,N/A,N/A,
20,C4,54408,N/A,N/A,
20,C4,54410,N/A,N/A,
20,C4,54415,N/A,N/A,
20,C4,54416,N/A,N/A,
20,C4,55801,N/A,N/A,
20,C4,55810,N/A,N/A,
20,C4,55812,N/A,N/A,
20,C4,55815,N/A,N/A,
20,C4,55821,N/A,N/A,
20,C4,55831,N/A,N/A,
20,C4,55840,N/A,N/A,
20,C4,55842,N/A,N/A,
20,C4,55845,N/A,N/A,
20,C4,58150,N/A,N/A,
20,C4,58152,N/A,N/A,
20,C4,58180,N/A,N/A,
20,C4,58200,N/A,N/A,
20,C4,58210,N/A,N/A,
20,C4,58260,N/A,N/A,
20,C4,58262,N/A,N/A,
20,C4,58263,N/A,N/A,
20,C4,58267,N/A,N/A,
20,C4,58270,N/A,N/A,
20,C4,58275,N/A,N/A,
20,C4,58280,N/A,N/A,
20,C4,58285,N/A,N/A,
20,C4,58290,N/A,N/A,
20,C4,58291,N/A,N/A,
20,C4,58292,N/A,N/A,
20,C4,58293,N/A,N/A,
20,C4,58294,N/A,N/A,
20,C4,60521,N/A,N/A,
20,C4,60522,N/A,N/A,
20,C4,61154,N/A,N/A,
20,C4,61312,N/A,N/A,
20,C4,61313,N/A,N/A,
20,C4,61315,N/A,N/A,
20,C4,61510,N/A,N/A,
20,C4,61512,N/A,N/A,
20,C4,61518,N/A,N/A,
20,C4,61520,N/A,N/A,
20,C4,61526,N/A,N/A,
20,C4,61530,N/A,N/A,
20,C4,61548,N/A,N/A,
20,C4,61591,N/A,N/A,
20,C4,61595,N/A,N/A,
20,C4,61596,N/A,N/A,
20,C4,61598,N/A,N/A,
20,C4,61606,N/A,N/A,
20,C4,61616,N/A,N/A,
20,C4,61618,N/A,N/A,
20,C4,61619,N/A,N/A,
20,C4,61697,N/A,N/A,
20,C4,61700,N/A,N/A,
20,C4,61750,N/A,N/A,
20,C4,61751,N/A,N/A,
20,C4,61867,N/A,N/A,
20,C4,62223,N/A,N/A,
20,C4,62230,N/A,N/A,
20,C4,63015,N/A,N/A,
20,C4,63020,N/A,N/A,
20,C4,63030,N/A,N/A,
20,C4,63042,N/A,N/A,
20,C4,63045,N/A,N/A,
20,C4,63047,N/A,N/A,
20,C4,63056,N/A,N/A,
20,C4,63075,N/A,N/A,
20,C4,63081,N/A,N/A,
20,C4,63267,N/A,N/A,
20,C4,63276,N/A,N/A,
20,C4,64746,N/A,N/A,
20,C4,69720,N/A,N/A,
20,C4,69930,N/A,N/A,
20,C4,69955,N/A,N/A,
20,C4,69960,N/A,N/A,
20,C4,69970,N/A,N/A,
20,C4,0236T,N/A,N/A,
20,HCPCS,G8629,N/A,N/A,
20,HCPCS,G8630,N/A,N/A,
20,HCPCS,G8631,N/A,N/A,
20,HCPCS,G8632,N/A,N/A,
21,C4,15734,N/A,N/A,
21,C4,15738,N/A,N/A,
21,C4,19260,N/A,N/A,
21,C4,19271,N/A,N/A,
21,C4,19272,N/A,N/A,
21,C4,19301,N/A,N/A,
21,C4,19302,N/A,N/A,
21,C4,19303,N/A,N/A,
21,C4,19304,N/A,N/A,
21,C4,19305,N/A,N/A,
21,C4,19306,N/A,N/A,
21,C4,19307,N/A,N/A,
21,C4,19361,N/A,N/A,
21,C4,19364,N/A,N/A,
21,C4,19366,N/A,N/A,
21,C4,19367,N/A,N/A,
21,C4,19368,N/A,N/A,
21,C4,19369,N/A,N/A,
21,C4,21627,N/A,N/A,
21,C4,21632,N/A,N/A,
21,C4,21740,N/A,N/A,
21,C4,21750,N/A,N/A,
21,C4,21805,N/A,N/A,
21,C4,21825,N/A,N/A,
21,C4,22325,N/A,N/A,
21,C4,22524,N/A,N/A,
21,C4,22554,N/A,N/A,
21,C4,22558,N/A,N/A,
21,C4,22600,N/A,N/A,
21,C4,22612,N/A,N/A,
21,C4,22630,N/A,N/A,
21,C4,22800,N/A,N/A,
21,C4,22802,N/A,N/A,
21,C4,22804,N/A,N/A,
21,C4,27125,N/A,N/A,
21,C4,27130,N/A,N/A,
21,C4,27132,N/A,N/A,
21,C4,27134,N/A,N/A,
21,C4,27137,N/A,N/A,
21,C4,27138,N/A,N/A,
21,C4,27235,N/A,N/A,
21,C4,27236,N/A,N/A,
21,C4,27244,N/A,N/A,
21,C4,27245,N/A,N/A,
21,C4,27269,N/A,N/A,
21,C4,27440,N/A,N/A,
21,C4,27441,N/A,N/A,
21,C4,27442,N/A,N/A,
21,C4,27443,N/A,N/A,
21,C4,27445,N/A,N/A,
21,C4,27446,N/A,N/A,
21,C4,27447,N/A,N/A,
21,C4,27702,N/A,N/A,
21,C4,27703,N/A,N/A,
21,C4,27704,N/A,N/A,
21,C4,27758,N/A,N/A,
21,C4,27759,N/A,N/A,
21,C4,27766,N/A,N/A,
